destination_sector_id,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
destination_sector_name,,Cheshire,Cleveland,Cumbria,Durham,Greater Manchester,Humberside,Lancashire,Merseyside,North Yorkshire,Northumberland,South Yorkshire,Tyne and Wear,West Yorkshire,East Midlands North,East Midlands South,West Midlands North,West Midlands South,EEH,Peninsula Transport,TfSE,Transport East,Western Gateway,London,Scotland,North Wales,South Wales
origin_sector_id,origin_sector_name,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Cheshire,41585.20119698442,27.548393561647675,599.6479225446213,50.858572729195714,52222.822255072126,67.45494498272609,2168.3021716056323,44445.67903715913,313.7664983444889,14.992188300623502,705.405234995519,165.32997085020475,1419.0294371571658,1243.3415872036242,195.1163000498583,6537.544726599495,4465.770858530507,1323.273518486737,292.7338642952655,919.2964287164356,178.9952415601522,528.9648049159222,16941.628288728225,2085.894647802601,6781.519320622456,917.8506826848034
2,Cleveland,27.548393561647675,17686.821246703865,71.55452619571031,5496.013441619588,981.998236060919,62.04825091922514,53.670845831822575,126.37404695677486,3952.6498457420594,96.11240399329704,149.20891236049863,6699.270234740699,988.5932145339807,117.44210914491065,15.249649922694976,15.843792127475298,116.68952901885558,91.26024265425772,18.73528419073954,87.477537283823,40.79776472824889,31.94504587702207,2245.322806085321,422.7321787012003,5.268060882385536,7.44658229991339
3,Cumbria,599.6479225446213,71.55452619571031,29276.674016393,104.41059012006222,4552.9909341922585,32.162898018774854,6457.335528954151,847.2467840167417,946.0724374118688,472.0459816979672,121.58129983821357,2947.1631878521584,1233.1817555018804,145.0103074467177,37.90627266498465,144.8914790057616,808.4492980445864,333.31377688176156,68.10850140798445,361.3176794670742,74.34699455817784,130.65187083119318,4040.6819157503437,6221.362049955566,40.520498366018074,38.5994385705617
4,Durham,50.858572729195714,5496.013441619588,104.41059012006222,6643.9357907354915,1263.0473036621713,107.51993432507925,67.5539686835228,431.56509281226784,5212.7066336401695,729.3689705883254,690.096170852346,16805.609333313845,1667.5789261569346,465.0945179020374,42.06526809844692,117.71937550714146,446.7751332546441,922.5047966222493,107.93583386842548,537.2035768222094,226.9425174859243,217.5550706503952,8243.267582303326,3224.251307421542,15.685354206200545,51.928028697800286
5,Greater Manchester,52222.822255072126,981.998236060919,4552.9909341922585,1263.0473036621713,658791.9073431795,2292.3788687039228,43489.44676804552,45501.25188291201,6870.383189717432,104.23234745862813,15187.819523917502,2744.719133943343,37944.357180311075,20798.383582618735,1095.835882496829,12373.34809513295,10116.51873501505,4548.217991813855,829.7591984560407,3860.102294977444,917.3555641808198,1850.6737489300708,39220.218150856344,6453.968723127064,3507.7561628025533,1942.290476907197
6,Humberside,67.45494498272609,62.04825091922514,32.162898018774854,107.51993432507925,2292.3788687039228,26926.524720644273,146.71351510042126,285.34669621583015,6261.625086699512,22.339746899740174,6437.293131912896,334.14557596845407,6530.771505465,1701.5836650105284,99.34057663927013,51.749786036366196,288.6936973027593,344.64208825290643,58.46359295038385,308.9539464857683,123.26470275175782,99.22174819831405,5142.914729318642,341.6515724888455,17.804461403250368,28.57824004993357
7,Lancashire,2168.3021716056323,53.670845831822575,6457.335528954151,67.5539686835228,43489.44676804552,146.71351510042126,120872.21092154841,25494.978687706396,1652.5669331161516,20.676148726355265,672.0738573073428,274.25604172659746,6501.222833147258,570.9904635340505,159.50737724335758,549.324077799728,2388.253615815308,776.5042521675643,162.24043138534708,830.6306070230519,166.35981733849064,342.3447383944225,7819.82243295639,2831.2856531798357,204.14726156251922,195.37376167192977
8,Merseyside,44445.67903715913,126.37404695677486,847.2467840167417,431.56509281226784,45501.25188291201,285.34669621583015,25494.978687706396,598615.2241737525,1250.5505126216253,20.89400086810805,1800.2310757442215,1012.3589027251935,4100.868521094591,1541.561364523028,338.34418088223504,2398.9877849816726,5185.316677999797,1559.3262164459597,279.5439073491423,1318.4213571476978,345.19662097736807,606.4607531594357,15436.388817657431,2695.0488456237076,4458.859004214895,568.8713563370006
9,North Yorkshire,313.7664983444889,3952.6498457420594,946.0724374118688,5212.7066336401695,6870.383189717432,6261.625086699512,1652.5669331161516,1250.5505126216253,43233.21303986392,639.7921308476119,6594.701206699362,7607.812689550611,46475.52627031079,2920.664445518956,210.66302107494346,265.6805892376014,1189.1954276079773,2276.634100277244,256.53079928398444,1060.7418829344713,566.7522491399508,519.1812632772062,19805.710591611933,4360.013546079608,64.48423395882446,115.85772993216312
10,Northumberland,14.992188300623502,96.11240399329704,472.0459816979672,729.3689705883254,104.23234745862813,22.339746899740174,20.676148726355265,20.89400086810805,639.7921308476119,2410.949848037916,98.37014437146226,11645.266432654982,253.34223611833002,96.48869405632458,8.951742552023543,15.427892584129072,75.25801260550767,189.1946827422144,25.587724285872607,128.0970593506378,46.22426353190919,46.34309197286525,1872.023258821844,3968.0183241057107,3.5846579688412863,6.892049575451755
11,South Yorkshire,705.405234995519,149.20891236049863,121.58129983821357,690.096170852346,15187.819523917502,6437.293131912896,672.0738573073428,1800.2310757442215,6594.701206699362,98.37014437146226,145015.73394552132,1377.0037785390375,26319.31138735878,23214.918367381586,2384.629348366148,757.6303347957095,2635.377163523604,2174.6396884566225,342.02786255187306,1176.2827370240848,591.4289553784936,648.5062165177233,16777.446992807258,1529.3616445848718,91.12160947314231,185.05549204891147
12,Tyne and Wear,165.32997085020475,6699.270234740699,2947.1631878521584,16805.609333313845,2744.719133943343,334.14557596845407,274.25604172659746,1012.3589027251935,7607.812689550611,11645.266432654982,1377.0037785390375,296287.9041358204,2868.934464222749,1095.1031071109333,109.42118938037628,137.32606826489214,779.7126200733782,1543.9973475626273,127.66135506713222,781.7525083097905,390.886156524975,280.17765903424134,15761.067727829717,10563.987034175272,32.89567340467059,78.88228005466763
13,West Yorkshire,1419.0294371571658,988.5932145339807,1233.1817555018804,1667.5789261569346,37944.357180311075,6530.771505465,6501.222833147258,4100.868521094591,46475.52627031079,253.34223611833002,26319.31138735878,2868.934464222749,357121.27287945093,6588.541932509806,544.43230698037,587.7650784490149,2607.6307225603628,3816.5912808473654,424.1383152525138,1668.648382125539,801.5572484691347,876.6766278935269,29321.947652397263,2544.631844113489,133.5235581542981,250.4111345747471
14,East Midlands North,1243.3415872036242,117.44210914491065,145.0103074467177,465.0945179020374,20798.383582618735,1701.5836650105284,570.9904635340505,1541.561364523028,2920.664445518956,96.48869405632458,23214.918367381586,1095.1031071109333,6588.541932509806,237017.62450926617,15949.985144209702,4863.687697812049,14221.130351999756,9847.609973131475,582.7148697083821,2818.927495320405,1853.604850473654,1416.6924778183634,38551.273442494174,1810.6483690680366,187.35284190739543,514.1310545365734
15,East Midlands South,195.1163000498583,15.249649922694976,37.90627266498465,42.06526809844692,1095.835882496829,99.34057663927013,159.50737724335758,338.34418088223504,210.66302107494346,8.951742552023543,2384.629348366148,109.42118938037628,544.43230698037,15949.985144209702,21278.09399875837,628.3846005158297,12011.535297161892,6126.081445048962,190.5810145533685,1296.9530188149686,611.3921334591124,368.5860191055535,16676.819108057633,180.63903499337775,43.51101413007904,137.86079624919444
16,West Midlands North,6537.544726599495,15.843792127475298,144.8914790057616,117.71937550714146,12373.34809513295,51.749786036366196,549.324077799728,2398.9877849816726,265.6805892376014,15.427892584129072,757.6303347957095,137.32606826489214,587.7650784490149,4863.687697812049,628.3846005158297,31478.604636789198,51393.14227557672,1654.250336029696,395.59968468289884,1001.1494197950047,199.0178338612491,943.2403595690826,14632.910509392841,474.1452841548576,3519.084474173698,1290.0411644993576
17,West Midlands South,4465.770858530507,116.68952901885558,808.4492980445864,446.7751332546441,10116.51873501505,288.6936973027593,2388.253615815308,5185.316677999797,1189.1954276079773,75.25801260550767,2635.377163523604,779.7126200733782,2607.6307225603628,14221.130351999756,12011.535297161892,51393.14227557672,771623.8492690579,28285.86267096117,2476.36490478423,7465.535436245883,1463.4910788148934,11753.71718976755,82380.88642751658,2557.8614105399306,2781.674779080679,4753.335685644183
18,EEH,1323.273518486737,91.26024265425772,333.31377688176156,922.5047966222493,4548.217991813855,344.64208825290643,776.5042521675643,1559.3262164459597,2276.634100277244,189.1946827422144,2174.6396884566225,1543.9973475626273,3816.5912808473654,9847.609973131475,6126.081445048962,1654.250336029696,28285.86267096117,342697.5994498416,3838.6339566447155,45400.62399816238,34411.07270744312,7609.298045062562,765670.6037913795,3115.8005503089735,294.8529714923153,1306.994022075756
19,Peninsula Transport,292.7338642952655,18.73528419073954,68.10850140798445,107.93583386842548,829.7591984560407,58.46359295038385,162.24043138534708,279.5439073491423,256.53079928398444,25.587724285872607,342.02786255187306,127.66135506713222,424.1383152525138,582.7148697083821,190.5810145533685,395.59968468289884,2476.36490478423,3838.6339566447155,227382.67783596573,10532.022183558089,1004.6350540630493,59067.914791606076,43808.7189841543,239.4195037863111,163.21086365315492,4850.438326645448
20,TfSE,919.2964287164356,87.477537283823,361.3176794670742,537.2035768222094,3860.102294977444,308.9539464857683,830.6306070230519,1318.4213571476978,1060.7418829344713,128.0970593506378,1176.2827370240848,781.7525083097905,1668.648382125539,2818.927495320405,1296.9530188149686,1001.1494197950047,7465.535436245883,45400.62399816238,10532.022183558089,1232904.0534353661,7519.602376880893,37616.90560651648,1264218.417362014,1438.259839851889,357.31712195488666,3888.2844402241913
21,Transport East,178.9952415601522,40.79776472824889,74.34699455817784,226.9425174859243,917.3555641808198,123.26470275175782,166.35981733849064,345.19662097736807,566.7522491399508,46.22426353190919,591.4289553784936,390.886156524975,801.5572484691347,1853.604850473654,611.3921334591124,199.0178338612491,1463.4910788148934,34411.07270744312,1004.6350540630493,7519.602376880893,304401.9061791037,1236.9842656124747,470729.4615958748,725.7843126194841,77.47614350335421,431.9413828752953
22,Western Gateway,528.9648049159222,31.94504587702207,130.65187083119318,217.5550706503952,1850.6737489300708,99.22174819831405,342.3447383944225,606.4607531594357,519.1812632772062,46.34309197286525,648.5062165177233,280.17765903424134,876.6766278935269,1416.6924778183634,368.5860191055535,943.2403595690826,11753.71718976755,7609.298045062562,59067.914791606076,37616.90560651648,1236.9842656124747,119648.04032281903,69494.17966271327,483.11683144704057,254.33247312629723,20358.59952264034
23,London,16941.628288728225,2245.322806085321,4040.6819157503437,8243.267582303326,39220.218150856344,5142.914729318642,7819.82243295639,15436.388817657431,19805.710591611933,1872.023258821844,16777.446992807258,15761.067727829717,29321.947652397263,38551.273442494174,16676.819108057633,14632.910509392841,82380.88642751658,765670.6037913795,43808.7189841543,1264218.417362014,470729.4615958748,69494.17966271327,15685460.933945265,32142.716988552485,3003.8047447078825,17524.521401098038
24,Scotland,2085.894647802601,422.7321787012003,6221.362049955566,3224.251307421542,6453.968723127064,341.6515724888455,2831.2856531798357,2695.0488456237076,4360.013546079608,3968.0183241057107,1529.3616445848718,10563.987034175272,2544.631844113489,1810.6483690680366,180.63903499337775,474.1452841548576,2557.8614105399306,3115.8005503089735,239.4195037863111,1438.259839851889,725.7843126194841,483.11683144704057,32142.716988552485,1363652.571398537,159.50737724335758,163.68617741697918
25,North Wales,6781.519320622456,5.268060882385536,40.520498366018074,15.685354206200545,3507.7561628025533,17.804461403250368,204.14726156251922,4458.859004214895,64.48423395882446,3.5846579688412863,91.12160947314231,32.89567340467059,133.5235581542981,187.35284190739543,43.51101413007904,3519.084474173698,2781.674779080679,294.8529714923153,163.21086365315492,357.31712195488666,77.47614350335421,254.33247312629723,3003.8047447078825,159.50737724335758,27801.69618828569,1138.5150975402155
26,South Wales,917.8506826848034,7.44658229991339,38.5994385705617,51.928028697800286,1942.290476907197,28.57824004993357,195.37376167192977,568.8713563370006,115.85772993216312,6.892049575451755,185.05549204891147,78.88228005466763,250.4111345747471,514.1310545365734,137.86079624919444,1290.0411644993576,4753.335685644183,1306.994022075756,4850.438326645448,3888.2844402241913,431.9413828752953,20358.59952264034,17524.521401098038,163.68617741697918,1138.5150975402155,263371.45555872266
